customId,coverage,hasGlobalHighlights,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,feedLocked,isEditor,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.uniqueTournament.fieldTranslations.nameTranslation.ar,tournament.uniqueTournament.fieldTranslations.nameTranslation.hi,tournament.uniqueTournament.fieldTranslations.nameTranslation.bn,tournament.priority,tournament.id,season.name,season.year,season.editor,season.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.alpha3,homeTeam.country.name,homeTeam.country.slug,homeTeam.entityType,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,homeTeam.fieldTranslations.nameTranslation.ar,homeTeam.fieldTranslations.nameTranslation.ru,homeTeam.fieldTranslations.nameTranslation.hi,homeTeam.fieldTranslations.nameTranslation.bn,homeTeam.fieldTranslations.shortNameTranslation.ar,homeTeam.fieldTranslations.shortNameTranslation.hi,homeTeam.fieldTranslations.shortNameTranslation.bn,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.alpha3,awayTeam.country.name,awayTeam.country.slug,awayTeam.entityType,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,awayTeam.fieldTranslations.nameTranslation.ar,awayTeam.fieldTranslations.nameTranslation.ru,awayTeam.fieldTranslations.nameTranslation.hi,awayTeam.fieldTranslations.nameTranslation.bn,awayTeam.fieldTranslations.shortNameTranslation.ar,awayTeam.fieldTranslations.shortNameTranslation.hi,awayTeam.fieldTranslations.shortNameTranslation.bn,changes.changeTimestamp,winnerCode,hasEventPlayerStatistics,hasEventPlayerHeatMap,awayRedCards,tournament.category.country.alpha2,tournament.category.country.alpha3,tournament.category.country.name,tournament.category.country.slug,tournament.category.alpha2,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.country.alpha2,tournament.uniqueTournament.category.country.alpha3,tournament.uniqueTournament.category.country.name,tournament.uniqueTournament.category.country.slug,tournament.uniqueTournament.category.alpha2,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,homeRedCards,lastPeriod,time.initial,time.max,time.extra,statusTime.prefix,statusTime.initial,statusTime.max,statusTime.timestamp,statusTime.extra,season.seasonCoverageInfo.editorCoverageLevel,roundInfo.name,roundInfo.cupRoundType,homeScore.extra1,homeScore.extra2,homeScore.overtime,awayScore.extra1,awayScore.extra2,awayScore.overtime,tournament.fieldTranslations.nameTranslation.ar,tournament.fieldTranslations.nameTranslation.hi,tournament.fieldTranslations.nameTranslation.bn
gRsuI,,False,,True,13392511,1738093500,skn-st-polten-sc-krems,False,False,True,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,False,853,False,True,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,False,69580,1.0,100,Ended,finished,SKN St. Pölten,skn-st-polten,St. Pölten,M,Football,football,1,4509,SKN,,True,0,2119,AT,AUT,Austria,austria,team,[],#374df5,#374df5,#ffffff,س ك ن سان بولتن,Санкт-Пёльтен,,,,,,SC Krems,sc-krems,Krems,M,Football,football,1,1036,KRE,,False,0,2106,AT,AUT,Austria,austria,team,[],#374df5,#374df5,#ffffff,,СК Арриба Кремс,,,,,,1738091419,1.0,,,,,,,,,,,,,,,,4.0,5.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,,,1738091415.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
BpcwLqc,,False,,True,13392512,1738081800,vfr-wormatia-worms-bayern-alzenau,False,True,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,True,853,False,True,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,True,69580,1.0,100,Ended,finished,Bayern Alzenau,bayern-alzenau,Alzenau,M,Football,football,1,943,ALZ,,False,0,5776,DE,DEU,Germany,germany,team,[],#374df5,#374df5,#ffffff,,,,,,,,VfR Wormatia Worms,vfr-wormatia-worms,Worms,M,Football,football,1,993,WOR,,False,0,5836,DE,DEU,Germany,germany,team,[],#374df5,#374df5,#ffffff,,,,,,,,1738136695,1.0,,,,,,,,,,,,,,,,4.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,,,,"['status.code', 'status.description', 'status.type', 'homeScore.display', 'homeScore.period1', 'awayScore.display', 'awayScore.period1']",,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
QpnsRoEc,,True,,True,13393525,1738079100,sv-rot-weiss-walldorf-sv-viktoria-aschaffenburg,True,True,True,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,True,853,False,False,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,False,69580,1.0,100,Ended,finished,SV Rot-Weiss Walldorf,sv-rot-weiss-walldorf,RW Walldorf,M,Football,football,1,1161,ROT,,False,0,323242,DE,DEU,Germany,germany,team,[],#374df5,#374df5,#ffffff,,,,,,,,SV Viktoria Aschaffenburg,sv-viktoria-aschaffenburg,Aschaffenburg,M,Football,football,1,1329,ASC,,True,0,5791,DE,DEU,Germany,germany,team,[],#374df5,#374df5,#ffffff,,,,,,,,1738093788,1.0,,,,,,,,,,,,,,,,5.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,,,1738093781.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
SgksVlk,,True,,True,13393535,1738144500,esmtk-budaorsi-sc,True,False,True,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,True,853,True,True,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,True,69580,1.0,100,Ended,finished,ESMTK,esmtk,ESMTK,M,Football,football,1,702,ESM,,True,0,25595,HU,HUN,Hungary,hungary,team,[],#374df5,#374df5,#ffffff,,ФК ЕСМТК Будапешт,,,,,,Budaörsi SC,budaorsi-sc,Budaörs,M,Football,football,1,936,BUD,,False,0,25329,HU,HUN,Hungary,hungary,team,[],#374df5,#374df5,#ffffff,,СК Будаёрши,,,,,,1738150578,1.0,,,,,,,,,,,,,,,,4.0,4.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,,,1738150576.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
KAsMOf,,True,,False,13396954,1738136700,real-murcia-silkeborg-if,True,False,True,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,False,853,False,False,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,True,69580,1.0,100,Ended,finished,Real Murcia,real-murcia,Real Murcia,M,Football,football,1,5424,MUR,,True,0,4487,ES,ESP,Spain,spain,team,[],#374df5,#374df5,#ffffff,ريال مورسيا,ФК Реал Мурсия,,,,,,Silkeborg IF,silkeborg-if,Silkeborg,M,Football,football,1,23167,SIL,True,False,0,1285,DK,DNK,Denmark,denmark,team,[],#374df5,#374df5,#ffffff,سيلكبورج آي إف,Силькеборг ИФ,सिल्केबॉर्ग आईएफ,সিল্কবার্গ আইএফ,سيلكبورج,सिल्केबॉर्ग,সিল্কবার্গ,1738151436,3.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,1738151434.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
xfbsYgKb,,True,,False,13391329,1738144800,rekord-bielsko-biala-gks-tychy,True,False,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,False,853,True,True,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,False,69580,1.0,100,Ended,finished,GKS Tychy,gks-tychy,GKS Tychy,M,Football,football,1,3431,TYC,,False,0,35272,PL,POL,Poland,poland,team,[],#374df5,#374df5,#ffffff,جي كيه إس تيتشي,ГКС Тыши,,,,,,Rekord Bielsko-Biała,rekord-bielsko-biala,Rekord,M,Football,football,1,1574,RBB,,True,0,212848,PL,POL,Poland,poland,team,[],#374df5,#374df5,#ffffff,,Рекорд Бельско Бяла,,,,,,1738155448,3.0,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,1738152840.0,"['status.code', 'status.description', 'status.type']",,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
AmbshUo,,True,,False,13392939,1738143000,stal-rzeszow-gornik-leczna,True,False,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,False,853,False,False,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,False,69580,1.0,100,Ended,finished,Stal Rzeszów,stal-rzeszow,Stal Rzeszów,M,Football,football,1,3092,SRZ,False,False,0,37207,PL,POL,Poland,poland,team,[],#374df5,#374df5,#ffffff,,Сталь Жешув,,,,,,Górnik Łęczna,gornik-leczna,Górnik Łęczna,M,Football,football,1,2918,GOR,True,False,0,3125,PL,POL,Poland,poland,team,[],#374df5,#374df5,#ffffff,,Гурник Ленчна,,,,,,1738154890,1.0,,,,,,,,,,,,,,,,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,,,1738152000.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime']",,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
zldsNKo,,True,,False,13393529,1738157400,botev-vratsa-fk-sportist-svoge,True,False,True,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,False,853,True,True,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,False,69580,1.0,100,Ended,finished,Botev Vratsa,botev-vratsa,Botev Vratsa,M,Football,football,1,4009,BVR,False,False,0,36938,BG,BGR,Bulgaria,bulgaria,team,[],#374df5,#374df5,#ffffff,,Ботев Вратца,,,,,,FK Sportist Svoge,fk-sportist-svoge,Sportist,M,Football,football,1,983,SPO,True,True,0,8074,BG,BGR,Bulgaria,bulgaria,team,[],#374df5,#374df5,#ffffff,,Спортист Своге,,,,,,1738156605,1.0,,,,,,,,,,,,,,,,3.0,3.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,,,1738156602.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
OkkshwDd,,False,,True,13393532,1738161000,nk-radnik-krizevci-hnk-orijent,False,True,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,True,853,False,True,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,True,69580,1.0,100,Ended,finished,HNK Orijent,hnk-orijent,Orijent,M,Football,football,1,2492,ORI,True,True,0,25539,HR,HRV,Croatia,croatia,team,[],#374df5,#374df5,#ffffff,,,,,,,,NK Radnik Križevci,nk-radnik-krizevci,Radnik,M,Football,football,1,1106,Rad,True,True,0,445307,HR,HRV,Croatia,croatia,team,[],#374df5,#374df5,#ffffff,,,,,,,,1738158384,2.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,,,1738155360.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
SecsFOr,,False,,False,13394877,1738162800,nk-opatija-fk-sarajevo,False,True,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,False,853,False,True,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,False,69580,1.0,100,Ended,finished,NK Opatija,nk-opatija,Opatija,M,Football,football,1,2889,NOP,,True,0,44480,HR,HRV,Croatia,croatia,team,[],#374df5,#374df5,#ffffff,,Опатия,,,,,,FK Sarajevo,fk-sarajevo,Sarajevo,M,Football,football,1,17621,FKS,False,True,0,5237,BA,BIH,Bosnia & Herzegovina,bosnia-and-herzegovina,team,[],#374df5,#374df5,#ffffff,إف كيه سراييفو,ФК Сараево,एफके सारायेवो,এফকে সারাজেভো,سراييفو,सारायेवो,সারাজেভো,1738162056,2.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,,,1738162052.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
UQsOBr,,False,,True,13393981,1738178100,favoritner-ac-fc-stadlau,False,False,True,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,True,853,True,True,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,True,69580,1.0,0,Not started,notstarted,Favoritner AC,favoritner-ac,FavAC,M,Football,football,1,718,FAV,,True,0,43848,AT,AUT,Austria,austria,team,[],#374df5,#374df5,#ffffff,فافوريتنر أي سي,Фаворитнер АК,,,,,,FC Stadlau,fc-stadlau,Stadlau,M,Football,football,1,297,STA,,False,0,2094,AT,AUT,Austria,austria,team,[],#374df5,#374df5,#ffffff,,Стадлау,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
KCEnWFqb,,True,,True,13393977,1738170900,fc-1980-wien-wiener-viktoria,True,True,True,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,False,853,False,True,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,False,69580,1.0,0,Not started,notstarted,Wiener Viktoria,wiener-viktoria,Viktoria,M,Football,football,1,1014,WIV,,False,0,73885,AT,AUT,Austria,austria,team,[],#374df5,#374df5,#ffffff,,Виенер Викториа,,,,,,FC 1980 Wien,fc-1980-wien,1980 Wien,M,Football,football,1,299,FCW,,False,0,166546,AT,AUT,Austria,austria,team,[],#374df5,#374df5,#ffffff,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
CpcsRoOc,,False,,True,13397916,1738170900,sv-rot-weiss-walldorf-fsv-frankfurt,False,False,True,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,False,853,True,True,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,False,69580,1.0,0,Not started,notstarted,SV Rot-Weiss Walldorf,sv-rot-weiss-walldorf,RW Walldorf,M,Football,football,1,1161,ROT,,True,0,323242,DE,DEU,Germany,germany,team,[],#374df5,#374df5,#ffffff,,,,,,,,FSV Frankfurt,fsv-frankfurt,FSV Frankfurt,M,Football,football,1,1817,FSV,,True,0,5777,DE,DEU,Germany,germany,team,[],#374df5,#374df5,#ffffff,FSV Frankfurt 1899,ФСВ Франкфурт 1899,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
fWsccUc,-1.0,False,1.0,True,13394923,1738195200,inter-miami-cf-universitario,True,True,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,True,853,False,False,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,False,69580,,0,Not started,notstarted,Universitario,universitario,Universitario,M,Football,football,1,64459,UNI,True,False,0,2305,PE,PER,Peru,peru,team,[],#374df5,#374df5,#ffffff,يونيفرسيتاريو دي ديبورتس,Университарио де Депортес,,,,,,Inter Miami CF,inter-miami-cf,Inter Miami,M,Football,football,1,1156261,MIA,True,True,0,337602,US,USA,USA,usa,team,[],#374df5,#374df5,#ffffff,إنتر ميامي,Интер Майами,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
UdfbdOmBc,,True,,True,13393526,1738224000,playford-city-west-adelaide-sc,False,True,True,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,False,853,True,True,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,False,69580,1.0,0,Not started,notstarted,West Adelaide SC,west-adelaide-sc,West Adelaide,M,Football,football,1,1001,WAD,False,True,0,137694,AU,AUS,Australia,australia,team,[],#374df5,#374df5,#ffffff,,Вест Аделаида,,,,,,Playford City,playford-city,Playford City,M,Football,football,1,312,PCI,False,False,0,315639,AU,AUS,Australia,australia,team,[],#374df5,#374df5,#ffffff,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
Cddstid,,True,,True,13393978,1738234800,piast-gliwice-zaglebie-sosnowiec,True,True,True,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,True,853,False,False,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,True,69580,1.0,0,Not started,notstarted,Zagłębie Sosnowiec,zaglebie-sosnowiec,Zagłębie S.,M,Football,football,1,3093,ZAG,True,False,0,7693,PL,POL,Poland,poland,team,[],#374df5,#374df5,#ffffff,,Заглембе Сосновец,,,,,,Piast Gliwice,piast-gliwice,Piast,M,Football,football,1,8646,PGL,,True,0,7918,PL,POL,Poland,poland,team,[],#374df5,#374df5,#ffffff,بياست جليفيتش,Пяст Гливице,पियास्ट ग्लिविस,পিয়াস্ট গ্লিউইস,بياست,पियास्ट,পিয়াস্ট,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
WgcsJEtb,,False,,False,13393984,1738244700,fc-hegelmann-fk-zalgiris,False,False,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,33884,True,853,True,True,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস,0,86,Club Friendly Games 2025,2025,True,69580,1.0,0,Not started,notstarted,FK Žalgiris,fk-zalgiris,Žalgiris,M,Football,football,1,14782,ZAL,False,True,0,5345,LT,LTU,Lithuania,lithuania,team,[],#374df5,#374df5,#ffffff,إف كيه زالجيريس,Вильнюс ФК Жальгирис,एफके ज़ालगिरिस,এফকে জালগিরিস,جالجيريس,ज़ालगिरिस,জালগিরিস,FC Hegelmann,fc-hegelmann,Hegelmann,M,Football,football,1,3854,HEG,False,True,0,171484,LT,LTU,Lithuania,lithuania,team,[],#374df5,#374df5,#ffffff,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,مباريات ودية للأندية,क्लब फ्रेंडली गेम्स,ক্লাব ফ্রেন্ডলি গেমস
LWoseXo,,True,,True,13389533,1738079100,portugal-u19-finland-u19,True,True,False,"U19 Friendly Games, Women",u19-friendly-games-women,World,world,Football,football,1,1468,international,"U19 Friendly Games, Women",u19-friendly-games-women,World,world,Football,football,1,1468,international,905,True,2302,False,True,,,,0,11289,"U19 Friendly Games, Women 2025",2025,False,69588,1.0,100,Ended,finished,Portugal U19,portugal-u19,Portugal U19,F,Football,football,1,1834,POR,,True,0,37354,PT,PRT,Portugal,portugal,team,[],#374df5,#374df5,#ffffff,البرتغال تحت 19,Португалия U19,,,,,,Finland U19,finland-u19,Finland U19,F,Football,football,1,578,FIN,,False,0,37337,FI,FIN,Finland,finland,team,[],#374df5,#374df5,#ffffff,فنلندا تحت 19,Финляндия U19,,,,,,1738083157,1.0,,,,,,,,,,,,,,,,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,4.0,1738083154.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",,,,,,,,,,,,,,,,,,,,,,
tVIdsuDId,,True,,False,13376954,1738231200,syria-u20-jordan-u20,False,True,False,U20 Friendly Games,u20-friendly-games,World,world,Football,football,1,1468,international,U20 Friendly Games,u20-friendly-games,World,world,Football,football,1,1468,international,2793,False,855,False,False,مباريات ودية تحت 20 سنة,अंडर-20 फ्रेंडली गेम्स,আন্ডার20 ফ্রেন্ডলি গেমস,0,6238,U20 Friendly Games 2025,2025,True,69582,1.0,0,Not started,notstarted,Syria U20,syria-u20,Syria U20,M,Football,football,1,1161,SYR,True,False,0,459769,SY,SYR,Syria,syria,team,[],#374df5,#374df5,#ffffff,,,,,,,,Jordan U20,jordan-u20,Jordan U20,M,Football,football,1,571,JOR,True,False,0,459768,JO,JOR,Jordan,jordan,team,[],#374df5,#374df5,#ffffff,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,مباريات ودية تحت 20 سنة,अंडर-20 फ्रेंडली गेम्स,আন্ডার20 ফ্রেন্ডলি গেমস
